date,year,region,age_group,synthetic_cases,annual_region_age_cases
2025-10-06,2025,North West,11_to_14,0.11017838405036726,7.0
2025-10-13,2025,North West,11_to_14,0.05141657922350472,7.0
2025-10-20,2025,North West,11_to_14,0.08814270724029381,7.0
2025-10-27,2025,North West,11_to_14,0.05876180482686254,7.0
2025-11-03,2025,North West,11_to_14,0.09548793284365163,7.0
2025-11-10,2025,North West,11_to_14,0.11752360965372508,7.0
2025-11-17,2025,North West,11_to_14,0.14690451206715635,7.0
2025-11-24,2025,North West,11_to_14,0.10283315844700944,7.0
2025-12-01,2025,North West,11_to_14,0.14690451206715635,7.0
2025-12-08,2025,North West,11_to_14,0.09548793284365163,7.0
2025-12-15,2025,North West,11_to_14,0.080797481636936,7.0
2025-12-22,2025,North West,11_to_14,0.080797481636936,7.0
2025-12-29,2025,North West,11_to_14,0.08814270724029381,7.0
2025-01-06,2025,North West,15_to_24,0.13955928646379853,7.0
2025-01-13,2025,North West,15_to_24,0.161594963273872,7.0
2025-01-20,2025,North West,15_to_24,0.17628541448058763,7.0
2025-01-27,2025,North West,15_to_24,0.10283315844700944,7.0
2025-02-03,2025,North West,15_to_24,0.1248688352570829,7.0
2025-02-10,2025,North West,15_to_24,0.1248688352570829,7.0
2025-02-17,2025,North West,15_to_24,0.11752360965372508,7.0
2025-02-24,2025,North West,15_to_24,0.13955928646379853,7.0
2025-03-03,2025,North West,15_to_24,0.11752360965372508,7.0
2025-03-10,2025,North West,15_to_24,0.09548793284365163,7.0
2025-03-17,2025,North West,15_to_24,0.11752360965372508,7.0
2025-03-24,2025,North West,15_to_24,0.10283315844700944,7.0
2025-03-31,2025,North West,15_to_24,0.17628541448058763,7.0
2025-04-07,2025,North West,15_to_24,0.19097586568730326,7.0
2025-04-14,2025,North West,15_to_24,0.23504721930745015,7.0
2025-04-21,2025,North West,15_to_24,0.13955928646379853,7.0
2025-04-28,2025,North West,15_to_24,0.19097586568730326,7.0
2025-05-05,2025,North West,15_to_24,0.19097586568730326,7.0
2025-05-12,2025,North West,15_to_24,0.18363064008394545,7.0
2025-05-19,2025,North West,15_to_24,0.23504721930745015,7.0
2025-05-26,2025,North West,15_to_24,0.24239244491080797,7.0
2025-06-02,2025,North West,15_to_24,0.23504721930745015,7.0
2025-06-09,2025,North West,15_to_24,0.2130115424973767,7.0
2025-06-16,2025,North West,15_to_24,0.17628541448058763,7.0
2025-06-23,2025,North West,15_to_24,0.22770199370409233,7.0
2025-06-30,2025,North West,15_to_24,0.2570828961175236,7.0
2025-07-07,2025,North West,15_to_24,0.20566631689401887,7.0
2025-07-14,2025,North West,15_to_24,0.2864637985309549,7.0
2025-07-21,2025,North West,15_to_24,0.11017838405036726,7.0
2025-07-28,2025,North West,15_to_24,0.1322140608604407,7.0
2025-08-04,2025,North West,15_to_24,0.1248688352570829,7.0
2025-08-11,2025,North West,15_to_24,0.11017838405036726,7.0
2025-08-18,2025,North West,15_to_24,0.02938090241343127,7.0
2025-08-25,2025,North West,15_to_24,0.05141657922350472,7.0
2025-09-01,2025,North West,15_to_24,0.04407135362014691,7.0
2025-09-08,2025,North West,15_to_24,0.05141657922350472,7.0
2025-09-15,2025,North West,15_to_24,0.06610703043022036,7.0
2025-09-22,2025,North West,15_to_24,0.04407135362014691,7.0
2025-09-29,2025,North West,15_to_24,0.06610703043022036,7.0
2025-10-06,2025,North West,15_to_24,0.11017838405036726,7.0
2025-10-13,2025,North West,15_to_24,0.05141657922350472,7.0
2025-10-20,2025,North West,15_to_24,0.08814270724029381,7.0
2025-10-27,2025,North West,15_to_24,0.05876180482686254,7.0
2025-11-03,2025,North West,15_to_24,0.09548793284365163,7.0
2025-11-10,2025,North West,15_to_24,0.11752360965372508,7.0
2025-11-17,2025,North West,15_to_24,0.14690451206715635,7.0
2025-11-24,2025,North West,15_to_24,0.10283315844700944,7.0
2025-12-01,2025,North West,15_to_24,0.14690451206715635,7.0
2025-12-08,2025,North West,15_to_24,0.09548793284365163,7.0
2025-12-15,2025,North West,15_to_24,0.080797481636936,7.0
2025-12-22,2025,North West,15_to_24,0.080797481636936,7.0
2025-12-29,2025,North West,15_to_24,0.08814270724029381,7.0
2025-01-06,2025,North West,1_to_4,1.0167890870933893,51.0
2025-01-13,2025,North West,1_to_4,1.1773347324239245,51.0
2025-01-20,2025,North West,1_to_4,1.2843651626442811,51.0
2025-01-27,2025,North West,1_to_4,0.7492130115424974,51.0
2025-02-03,2025,North West,1_to_4,0.9097586568730325,51.0
2025-02-10,2025,North West,1_to_4,0.9097586568730325,51.0
2025-02-17,2025,North West,1_to_4,0.8562434417628542,51.0
2025-02-24,2025,North West,1_to_4,1.0167890870933893,51.0
2025-03-03,2025,North West,1_to_4,0.8562434417628542,51.0
2025-03-10,2025,North West,1_to_4,0.695697796432319,51.0
2025-03-17,2025,North West,1_to_4,0.8562434417628542,51.0
2025-03-24,2025,North West,1_to_4,0.7492130115424974,51.0
2025-03-31,2025,North West,1_to_4,1.2843651626442811,51.0
2025-04-07,2025,North West,1_to_4,1.391395592864638,51.0
2025-04-14,2025,North West,1_to_4,1.7124868835257083,51.0
2025-04-21,2025,North West,1_to_4,1.0167890870933893,51.0
2025-04-28,2025,North West,1_to_4,1.391395592864638,51.0
2025-05-05,2025,North West,1_to_4,1.391395592864638,51.0
2025-05-12,2025,North West,1_to_4,1.3378803777544597,51.0
2025-05-19,2025,North West,1_to_4,1.7124868835257083,51.0
2025-05-26,2025,North West,1_to_4,1.7660020986358866,51.0
2025-06-02,2025,North West,1_to_4,1.7124868835257083,51.0
2025-06-09,2025,North West,1_to_4,1.5519412381951732,51.0
2025-06-16,2025,North West,1_to_4,1.2843651626442811,51.0
2025-06-23,2025,North West,1_to_4,1.65897166841553,51.0
2025-06-30,2025,North West,1_to_4,1.8730325288562435,51.0
2025-07-07,2025,North West,1_to_4,1.4984260230849948,51.0
2025-07-14,2025,North West,1_to_4,2.0870933892969568,51.0
2025-07-21,2025,North West,1_to_4,0.8027282266526757,51.0
2025-07-28,2025,North West,1_to_4,0.9632738719832109,51.0
2025-08-04,2025,North West,1_to_4,0.9097586568730325,51.0
2025-08-11,2025,North West,1_to_4,0.8027282266526757,51.0
2025-08-18,2025,North West,1_to_4,0.21406086044071354,51.0
2025-08-25,2025,North West,1_to_4,0.3746065057712487,51.0
2025-09-01,2025,North West,1_to_4,0.3210912906610703,51.0
2025-09-08,2025,North West,1_to_4,0.3746065057712487,51.0
2025-09-15,2025,North West,1_to_4,0.48163693599160545,51.0
2025-09-22,2025,North West,1_to_4,0.3210912906610703,51.0
2025-09-29,2025,North West,1_to_4,0.48163693599160545,51.0
2025-10-06,2025,North West,1_to_4,0.8027282266526757,51.0
2025-10-13,2025,North West,1_to_4,0.3746065057712487,51.0
2025-10-20,2025,North West,1_to_4,0.6421825813221406,51.0
2025-10-27,2025,North West,1_to_4,0.4281217208814271,51.0
2025-11-03,2025,North West,1_to_4,0.695697796432319,51.0
2025-11-10,2025,North West,1_to_4,0.8562434417628542,51.0
2025-11-17,2025,North West,1_to_4,1.0703043022035676,51.0
2025-11-24,2025,North West,1_to_4,0.7492130115424974,51.0
2025-12-01,2025,North West,1_to_4,1.0703043022035676,51.0
2025-12-08,2025,North West,1_to_4,0.695697796432319,51.0
2025-12-15,2025,North West,1_to_4,0.5886673662119623,51.0
2025-12-22,2025,North West,1_to_4,0.5886673662119623,51.0
2025-12-29,2025,North West,1_to_4,0.6421825813221406,51.0
2025-01-06,2025,North West,25_to_34,0.23924449108079748,12.0
2025-01-13,2025,North West,25_to_34,0.2770199370409234,12.0
2025-01-20,2025,North West,25_to_34,0.30220356768100737,12.0
2025-01-27,2025,North West,25_to_34,0.17628541448058763,12.0
2025-02-03,2025,North West,25_to_34,0.21406086044071354,12.0
2025-02-10,2025,North West,25_to_34,0.21406086044071354,12.0
2025-02-17,2025,North West,25_to_34,0.20146904512067157,12.0
2025-02-24,2025,North West,25_to_34,0.23924449108079748,12.0
2025-03-03,2025,North West,25_to_34,0.20146904512067157,12.0
2025-03-10,2025,North West,25_to_34,0.16369359916054566,12.0
2025-03-17,2025,North West,25_to_34,0.20146904512067157,12.0
2025-03-24,2025,North West,25_to_34,0.17628541448058763,12.0
2025-03-31,2025,North West,25_to_34,0.30220356768100737,12.0
2025-04-07,2025,North West,25_to_34,0.3273871983210913,12.0
2025-04-14,2025,North West,25_to_34,0.40293809024134314,12.0
2025-04-21,2025,North West,25_to_34,0.23924449108079748,12.0
2025-04-28,2025,North West,25_to_34,0.3273871983210913,12.0
2025-05-05,2025,North West,25_to_34,0.3273871983210913,12.0
2025-05-12,2025,North West,25_to_34,0.3147953830010493,12.0
2025-05-19,2025,North West,25_to_34,0.40293809024134314,12.0
2025-05-26,2025,North West,25_to_34,0.4155299055613851,12.0
2025-06-02,2025,North West,25_to_34,0.40293809024134314,12.0
2025-06-09,2025,North West,25_to_34,0.3651626442812172,12.0
2025-06-16,2025,North West,25_to_34,0.30220356768100737,12.0
2025-06-23,2025,North West,25_to_34,0.39034627492130114,12.0
2025-06-30,2025,North West,25_to_34,0.440713536201469,12.0
2025-07-07,2025,North West,25_to_34,0.35257082896117525,12.0
2025-07-14,2025,North West,25_to_34,0.4910807974816369,12.0
2025-07-21,2025,North West,25_to_34,0.1888772298006296,12.0
2025-07-28,2025,North West,25_to_34,0.2266526757607555,12.0
2025-08-04,2025,North West,25_to_34,0.21406086044071354,12.0
2025-08-11,2025,North West,25_to_34,0.1888772298006296,12.0
2025-08-18,2025,North West,25_to_34,0.05036726128016789,12.0
2025-08-25,2025,North West,25_to_34,0.08814270724029381,12.0
2025-09-01,2025,North West,25_to_34,0.07555089192025184,12.0
2025-09-08,2025,North West,25_to_34,0.08814270724029381,12.0
2025-09-15,2025,North West,25_to_34,0.11332633788037776,12.0
2025-09-22,2025,North West,25_to_34,0.07555089192025184,12.0
2025-09-29,2025,North West,25_to_34,0.11332633788037776,12.0
2025-10-06,2025,North West,25_to_34,0.1888772298006296,12.0
2025-10-13,2025,North West,25_to_34,0.08814270724029381,12.0
2025-10-20,2025,North West,25_to_34,0.15110178384050368,12.0
2025-10-27,2025,North West,25_to_34,0.10073452256033578,12.0
2025-11-03,2025,North West,25_to_34,0.16369359916054566,12.0
2025-11-10,2025,North West,25_to_34,0.20146904512067157,12.0
2025-11-17,2025,North West,25_to_34,0.2518363064008394,12.0
2025-11-24,2025,North West,25_to_34,0.17628541448058763,12.0
2025-12-01,2025,North West,25_to_34,0.2518363064008394,12.0
2025-12-08,2025,North West,25_to_34,0.16369359916054566,12.0
2025-12-15,2025,North West,25_to_34,0.1385099685204617,12.0
2025-12-22,2025,North West,25_to_34,0.1385099685204617,12.0
2025-12-29,2025,North West,25_to_34,0.15110178384050368,12.0
2025-01-06,2025,North West,35_and_over,0.15949632738719832,8.0
2025-01-13,2025,North West,35_and_over,0.18467995802728226,8.0
2025-01-20,2025,North West,35_and_over,0.20146904512067157,8.0
2025-01-27,2025,North West,35_and_over,0.11752360965372508,8.0
2025-02-03,2025,North West,35_and_over,0.14270724029380902,8.0
2025-02-10,2025,North West,35_and_over,0.14270724029380902,8.0
2025-02-17,2025,North West,35_and_over,0.13431269674711438,8.0
2025-02-24,2025,North West,35_and_over,0.15949632738719832,8.0
2025-03-03,2025,North West,35_and_over,0.13431269674711438,8.0
2025-03-10,2025,North West,35_and_over,0.10912906610703044,8.0
2025-03-17,2025,North West,35_and_over,0.13431269674711438,8.0
2025-03-24,2025,North West,35_and_over,0.11752360965372508,8.0
2025-03-31,2025,North West,35_and_over,0.20146904512067157,8.0
2025-04-07,2025,North West,35_and_over,0.21825813221406087,8.0
2025-04-14,2025,North West,35_and_over,0.26862539349422876,8.0
2025-04-21,2025,North West,35_and_over,0.15949632738719832,8.0
2025-04-28,2025,North West,35_and_over,0.21825813221406087,8.0
2025-05-05,2025,North West,35_and_over,0.21825813221406087,8.0
2025-05-12,2025,North West,35_and_over,0.2098635886673662,8.0
2025-05-19,2025,North West,35_and_over,0.26862539349422876,8.0
2025-05-26,2025,North West,35_and_over,0.2770199370409234,8.0
2025-06-02,2025,North West,35_and_over,0.26862539349422876,8.0
2025-06-09,2025,North West,35_and_over,0.24344176285414482,8.0
2025-06-16,2025,North West,35_and_over,0.20146904512067157,8.0
2025-06-23,2025,North West,35_and_over,0.2602308499475341,8.0
2025-06-30,2025,North West,35_and_over,0.2938090241343127,8.0
2025-07-07,2025,North West,35_and_over,0.23504721930745015,8.0
2025-07-14,2025,North West,35_and_over,0.3273871983210913,8.0
2025-07-21,2025,North West,35_and_over,0.1259181532004197,8.0
2025-07-28,2025,North West,35_and_over,0.15110178384050368,8.0
2025-08-04,2025,North West,35_and_over,0.14270724029380902,8.0
2025-08-11,2025,North West,35_and_over,0.1259181532004197,8.0
2025-08-18,2025,North West,35_and_over,0.033578174186778595,8.0
2025-08-25,2025,North West,35_and_over,0.05876180482686254,8.0
2025-09-01,2025,North West,35_and_over,0.05036726128016789,8.0
2025-09-08,2025,North West,35_and_over,0.05876180482686254,8.0
2025-09-15,2025,North West,35_and_over,0.07555089192025184,8.0
2025-09-22,2025,North West,35_and_over,0.05036726128016789,8.0
2025-09-29,2025,North West,35_and_over,0.07555089192025184,8.0
2025-10-06,2025,North West,35_and_over,0.1259181532004197,8.0
2025-10-13,2025,North West,35_and_over,0.05876180482686254,8.0
2025-10-20,2025,North West,35_and_over,0.10073452256033578,8.0
2025-10-27,2025,North West,35_and_over,0.06715634837355719,8.0
2025-11-03,2025,North West,35_and_over,0.10912906610703044,8.0
2025-11-10,2025,North West,35_and_over,0.13431269674711438,8.0
2025-11-17,2025,North West,35_and_over,0.16789087093389296,8.0
2025-11-24,2025,North West,35_and_over,0.11752360965372508,8.0
2025-12-01,2025,North West,35_and_over,0.16789087093389296,8.0
2025-12-08,2025,North West,35_and_over,0.10912906610703044,8.0
2025-12-15,2025,North West,35_and_over,0.09233997901364113,8.0
2025-12-22,2025,North West,35_and_over,0.09233997901364113,8.0
2025-12-29,2025,North West,35_and_over,0.10073452256033578,8.0
2025-01-06,2025,North West,5_to_10,0.49842602308499473,25.0
2025-01-13,2025,North West,5_to_10,0.577124868835257,25.0
2025-01-20,2025,North West,5_to_10,0.6295907660020986,25.0
2025-01-27,2025,North West,5_to_10,0.3672612801678909,25.0
2025-02-03,2025,North West,5_to_10,0.4459601259181532,25.0
2025-02-10,2025,North West,5_to_10,0.4459601259181532,25.0
2025-02-17,2025,North West,5_to_10,0.4197271773347324,25.0
2025-02-24,2025,North West,5_to_10,0.49842602308499473,25.0
2025-03-03,2025,North West,5_to_10,0.4197271773347324,25.0
2025-03-10,2025,North West,5_to_10,0.3410283315844701,25.0
2025-03-17,2025,North West,5_to_10,0.4197271773347324,25.0
2025-03-24,2025,North West,5_to_10,0.3672612801678909,25.0
2025-03-31,2025,North West,5_to_10,0.6295907660020986,25.0
2025-04-07,2025,North West,5_to_10,0.6820566631689402,25.0
2025-04-14,2025,North West,5_to_10,0.8394543546694648,25.0
2025-04-21,2025,North West,5_to_10,0.49842602308499473,25.0
2025-04-28,2025,North West,5_to_10,0.6820566631689402,25.0
2025-05-05,2025,North West,5_to_10,0.6820566631689402,25.0
2025-05-12,2025,North West,5_to_10,0.6558237145855194,25.0
2025-05-19,2025,North West,5_to_10,0.8394543546694648,25.0
2025-05-26,2025,North West,5_to_10,0.8656873032528857,25.0
2025-06-02,2025,North West,5_to_10,0.8394543546694648,25.0
2025-06-09,2025,North West,5_to_10,0.7607555089192025,25.0
2025-06-16,2025,North West,5_to_10,0.6295907660020986,25.0
2025-06-23,2025,North West,5_to_10,0.8132214060860441,25.0
2025-06-30,2025,North West,5_to_10,0.9181532004197271,25.0
2025-07-07,2025,North West,5_to_10,0.7345225603357818,25.0
2025-07-14,2025,North West,5_to_10,1.0230849947534102,25.0
2025-07-21,2025,North West,5_to_10,0.3934942287513116,25.0
2025-07-28,2025,North West,5_to_10,0.472193074501574,25.0
2025-08-04,2025,North West,5_to_10,0.4459601259181532,25.0
2025-08-11,2025,North West,5_to_10,0.3934942287513116,25.0
2025-08-18,2025,North West,5_to_10,0.1049317943336831,25.0
2025-08-25,2025,North West,5_to_10,0.18363064008394545,25.0
2025-09-01,2025,North West,5_to_10,0.15739769150052466,25.0
2025-09-08,2025,North West,5_to_10,0.18363064008394545,25.0
2025-09-15,2025,North West,5_to_10,0.236096537250787,25.0
2025-09-22,2025,North West,5_to_10,0.15739769150052466,25.0
2025-09-29,2025,North West,5_to_10,0.236096537250787,25.0
2025-10-06,2025,North West,5_to_10,0.3934942287513116,25.0
2025-10-13,2025,North West,5_to_10,0.18363064008394545,25.0
2025-10-20,2025,North West,5_to_10,0.3147953830010493,25.0
2025-10-27,2025,North West,5_to_10,0.2098635886673662,25.0
2025-11-03,2025,North West,5_to_10,0.3410283315844701,25.0
2025-11-10,2025,North West,5_to_10,0.4197271773347324,25.0
2025-11-17,2025,North West,5_to_10,0.5246589716684156,25.0
2025-11-24,2025,North West,5_to_10,0.3672612801678909,25.0
2025-12-01,2025,North West,5_to_10,0.5246589716684156,25.0
2025-12-08,2025,North West,5_to_10,0.3410283315844701,25.0
2025-12-15,2025,North West,5_to_10,0.2885624344176285,25.0
2025-12-22,2025,North West,5_to_10,0.2885624344176285,25.0
2025-12-29,2025,North West,5_to_10,0.3147953830010493,25.0
2025-01-06,2025,North West,under_1,0.47848898216159497,24.0
2025-01-13,2025,North West,under_1,0.5540398740818469,24.0
2025-01-20,2025,North West,under_1,0.6044071353620147,24.0
2025-01-27,2025,North West,under_1,0.35257082896117525,24.0
2025-02-03,2025,North West,under_1,0.4281217208814271,24.0
2025-02-10,2025,North West,under_1,0.4281217208814271,24.0
2025-02-17,2025,North West,under_1,0.40293809024134314,24.0
2025-02-24,2025,North West,under_1,0.47848898216159497,24.0
2025-03-03,2025,North West,under_1,0.40293809024134314,24.0
2025-03-10,2025,North West,under_1,0.3273871983210913,24.0
2025-03-17,2025,North West,under_1,0.40293809024134314,24.0
2025-03-24,2025,North West,under_1,0.35257082896117525,24.0
2025-03-31,2025,North West,under_1,0.6044071353620147,24.0
2025-04-07,2025,North West,under_1,0.6547743966421826,24.0
2025-04-14,2025,North West,under_1,0.8058761804826863,24.0
2025-04-21,2025,North West,under_1,0.47848898216159497,24.0
2025-04-28,2025,North West,under_1,0.6547743966421826,24.0
2025-05-05,2025,North West,under_1,0.6547743966421826,24.0
2025-05-12,2025,North West,under_1,0.6295907660020986,24.0
2025-05-19,2025,North West,under_1,0.8058761804826863,24.0
2025-05-26,2025,North West,under_1,0.8310598111227702,24.0
2025-06-02,2025,North West,under_1,0.8058761804826863,24.0
2025-06-09,2025,North West,under_1,0.7303252885624344,24.0
2025-06-16,2025,North West,under_1,0.6044071353620147,24.0
2025-06-23,2025,North West,under_1,0.7806925498426023,24.0
2025-06-30,2025,North West,under_1,0.881427072402938,24.0
2025-07-07,2025,North West,under_1,0.7051416579223505,24.0
2025-07-14,2025,North West,under_1,0.9821615949632738,24.0
2025-07-21,2025,North West,under_1,0.3777544596012592,24.0
2025-07-28,2025,North West,under_1,0.453305351521511,24.0
2025-08-04,2025,North West,under_1,0.4281217208814271,24.0
2025-08-11,2025,North West,under_1,0.3777544596012592,24.0
2025-08-18,2025,North West,under_1,0.10073452256033578,24.0
2025-08-25,2025,North West,under_1,0.17628541448058763,24.0
2025-09-01,2025,North West,under_1,0.15110178384050368,24.0
2025-09-08,2025,North West,under_1,0.17628541448058763,24.0
2025-09-15,2025,North West,under_1,0.2266526757607555,24.0
2025-09-22,2025,North West,under_1,0.15110178384050368,24.0
2025-09-29,2025,North West,under_1,0.2266526757607555,24.0
2025-10-06,2025,North West,under_1,0.3777544596012592,24.0
2025-10-13,2025,North West,under_1,0.17628541448058763,24.0
2025-10-20,2025,North West,under_1,0.30220356768100737,24.0
2025-10-27,2025,North West,under_1,0.20146904512067157,24.0
2025-11-03,2025,North West,under_1,0.3273871983210913,24.0
2025-11-10,2025,North West,under_1,0.40293809024134314,24.0
2025-11-17,2025,North West,under_1,0.5036726128016789,24.0
2025-11-24,2025,North West,under_1,0.35257082896117525,24.0
2025-12-01,2025,North West,under_1,0.5036726128016789,24.0
2025-12-08,2025,North West,under_1,0.3273871983210913,24.0
2025-12-15,2025,North West,under_1,0.2770199370409234,24.0
2025-12-22,2025,North West,under_1,0.2770199370409234,24.0
2025-12-29,2025,North West,under_1,0.30220356768100737,24.0
2025-01-06,2025,South East,11_to_14,0.0,0.0
2025-01-13,2025,South East,11_to_14,0.0,0.0
2025-01-20,2025,South East,11_to_14,0.0,0.0
2025-01-27,2025,South East,11_to_14,0.0,0.0
2025-02-03,2025,South East,11_to_14,0.0,0.0
2025-02-10,2025,South East,11_to_14,0.0,0.0
2025-02-17,2025,South East,11_to_14,0.0,0.0
2025-02-24,2025,South East,11_to_14,0.0,0.0
2025-03-03,2025,South East,11_to_14,0.0,0.0
2025-03-10,2025,South East,11_to_14,0.0,0.0
2025-03-17,2025,South East,11_to_14,0.0,0.0
2025-03-24,2025,South East,11_to_14,0.0,0.0
2025-03-31,2025,South East,11_to_14,0.0,0.0
